Year,Month,Material Description,Quantity
2022,1,037/A CONTACT FINGER,2500
2022,1,037/B CONTACT FINGER,42000
2022,1,1000/0 WHEEL STARTER,2000
2022,1,1003/0 FACE DRIVE,7000
2022,1,1004/0 PLATE SIDE,40320
2022,1,1007/0 STOPPER LEVER ASSY.,5000
2022,1,1010/0 ROTOR SENSOR,40000
2022,1,1012/0 GEAR STARTER CLUTCH,2400
2022,1,1013/F - F DISCHARGE VALVE PLATE 1W,7200
2022,1,1013/R - R DISCHARGE VALVE PLATE 1W,7200
2022,1,1014/0 GEAR COMP. STARTER DRIVEN,31680
2022,1,1015/0 GEAR STARTER CLUTCH,54000
2022,1,1017/0 CRANK SENSOR TARGET WHEEL,43200
2022,1,1020/0 SPROCKET STARTING,100224
2022,1,134/0 TRIPPING CAM,900
2022,1,162/0 VALVE SPRING DISC,10500
2022,1,256/1 CONTACT FINGER,60000
2022,1,337/4 HOLDER,54912
2022,1,487/0 PLATE VALVE INLET TS5,1200
2022,1,488/0 PLATE VALVE DISC TS5,1200
2022,1,490/0 PRESSURE PLATE 4.5MM,2000
2022,1,492/0 PRESSURE PLATE 6.5MM,7000
2022,1,"499/F1 F DISCHARGE VALVE PLATE, 1W",26400
2022,1,"499/R1 R DISCHARGE VALVE PLATE, 1W",26400
2022,1,500/0 THRUST WASHER,9200
2022,1,503/0 TONGUE SPACER,13200
2022,1,529/F1 VALVE PLATE_F (1W),57600
2022,1,529/R1 VALVE PLATE_R (1W),57600
2022,1,531/0 SPROCKET CRANK SHAFT-4.38 THK,6000
2022,1,537/0 CAM SENSOR WHEEL,1776
2022,1,540/0 DISTANCE PLATE 1,400
2022,1,542/0 CLOSE LATCH SUB ASSEMBLY,400
2022,1,543/0 TRIGGER WHEEL,600
2022,1,553/0 PLATE PRESSURE CLUTCH,4020
2022,1,558/0 LOCK WASHER BRG NUT,5040
2022,1,560/0 VALVE PLATE CR06,15000
2022,1,565/0 FACE  DRIVE,11000
2022,1,569/0  VALVE  PLATE,5000
2022,1,"572/0 GEAR COMP, STARTER CLUTCH",10800
2022,1,"578/0 LEVER,  REVERSE GEAR SHIFT",4800
2022,1,"579/0 BRACKET,  REVERSE GEAR SHIFT",4800
2022,1,589/0 SPROCKET,2760
2022,1,590/0 PAWL,80000
2022,1,591/0 PAWL GEAR SHIFT,85000
2022,1,592/0 WHEEL STARTER,3300
2022,1,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",8640
2022,1,602/0 SPROCKET CAM SHAFT-4.52 THK,11790
2022,1,605/0 COVER OIL PUMP,4600
2022,1,607/0 WHEEL  STARTER,39000
2022,1,614/0 SEGMENT,50000
2022,1,618/M PLATE SHIFT DRUM STOPPER,13600
2022,1,619/0 PLATE SHIFT DRUM STOPPER,58320
2022,1,760/0 RETAINER PLATE,3200
2022,1,762/0 PRESSURE PLATE,2400
2022,1,764/1 PRESSURE PLATE(R/G),1200
2022,1,793/0 PLATE SYNC HUB,10000
2022,1,813/2 LEVER SHIFT - 1,9500
2022,1,814/2 LEVER SHIFT - 2,51500
2022,1,816/1 PLATE SHIFT DRUM STOPPER,300300
2022,1,820/3 HOLDER CLUTCH,36000
2022,1,863/0 PLATE CLUTCH,21000
2022,1,877/0 SPROCKET CAM,21600
2022,1,880/0 STOPR COMP.GR SHIFT DRUM,24000
2022,1,881/0 SPROCKET CAM,2160
2022,1,884/1 RATCHET PLATE,60000
2022,1,890/ plate clutch with out Planish.(k1),25000
2022,1,890/0 plate clutch with Planish.(k1),120000
2022,1,893/0 STOPPER LEVER ASSY.,40000
2022,1,895/0 LEVER SHIFT 1.,50000
2022,1,896/0 JAW FINGER VERTICAL,80000
2022,1,909/M MASTER ARM GEAR SHIFTER,10200
2022,1,914/0 SPROCKET  CAM,30240
2022,1,914/H SPROCKET  CAM,54000
2022,1,915/0 SPROCKET STARTING,91200
2022,1,918/M SPROCKET,120
2022,1,919/M ASSLY REVERSE LEVER,21280
2022,1,920/0 LATCH,18000
2022,1,921/0 PLATE,110000
2022,1,"923/0 ,KEY PACKING",90000
2022,1,924/1 SPROCKET CAM,323100
2022,1,925/0 SPROCKET,33600
2022,1,930/0 KEY,20000
2022,1,931/M SPROCKET CAM,21600
2022,1,935/0 STOPPER LEVER ASSY.,3500
2022,1,936/0 PLATE,14000
2022,1,937/0 SPACER WASHER,55000
2022,1,938/F PLATE VALVE FRONT 1W,14400
2022,1,938/R PLATE VALVE  REAR-1W,14400
2022,1,"941/0 Washer, 5th Sync Hub",20800
2022,1,"943/1 , STOPPER PLATE",8800
2022,1,945/0 STOPPER LEVER ASSY.,2700
2022,1,947/0 Stopper Comp Gear Shift Cam,4000
2022,1,949/0 STOPPER LEVER ASSY.,3000
2022,1,950/0 LEVER SHIFT 1,9000
2022,1,951/0 LEVER SHIFT 2,12000
2022,1,952/0 PLATE CLUTCH,15000
2022,1,956/0 SPROCKET,9600
2022,1,958/0 STOPR COMP.GEAR SHIFT DRUM,34000
2022,1,959/0 EQUALIZER,25000
2022,1,EXP63 NABE,4250
2022,1,EXP64A NABE,5000
2022,2,037/A CONTACT FINGER,9500
2022,2,037/B CONTACT FINGER,60000
2022,2,1000/0 WHEEL STARTER,2000
2022,2,1003/0 FACE DRIVE,12000
2022,2,1004/0 PLATE SIDE,20160
2022,2,1005/0 GEAR STARTER CLUTCH,144
2022,2,1007/0 STOPPER LEVER ASSY.,4000
2022,2,1010/0 ROTOR SENSOR,36000
2022,2,1013/F - F DISCHARGE VALVE PLATE 1W,9600
2022,2,1013/R - R DISCHARGE VALVE PLATE 1W,9600
2022,2,1014/0 GEAR COMP. STARTER DRIVEN,31680
2022,2,1015/0 GEAR STARTER CLUTCH,54960
2022,2,1017/0 CRANK SENSOR TARGET WHEEL,36600
2022,2,1020/0 SPROCKET STARTING,99360
2022,2,134/0 TRIPPING CAM,450
2022,2,162/0 VALVE SPRING DISC,9800
2022,2,256/1 CONTACT FINGER,70000
2022,2,337/4 HOLDER,49920
2022,2,487/0 PLATE VALVE INLET TS5,3600
2022,2,488/0 PLATE VALVE DISC TS5,3600
2022,2,490/0 PRESSURE PLATE 4.5MM,4000
2022,2,492/0 PRESSURE PLATE 6.5MM,7000
2022,2,"499/F1 F DISCHARGE VALVE PLATE, 1W",12000
2022,2,"499/R1 R DISCHARGE VALVE PLATE, 1W",12000
2022,2,500/0 THRUST WASHER,15000
2022,2,503/0 TONGUE SPACER,36300
2022,2,505/0 COUPLING,5200
2022,2,529/F1 VALVE PLATE_F (1W),43200
2022,2,529/R1 VALVE PLATE_R (1W),43200
2022,2,531/0 SPROCKET CRANK SHAFT-4.38 THK,23000
2022,2,537/0 CAM SENSOR WHEEL,3360
2022,2,540/0 DISTANCE PLATE 1,400
2022,2,542/0 CLOSE LATCH SUB ASSEMBLY,400
2022,2,543/0 TRIGGER WHEEL,300
2022,2,553/0 PLATE PRESSURE CLUTCH,8040
2022,2,558/0 LOCK WASHER BRG NUT,21240
2022,2,560/0 VALVE PLATE CR06,4000
2022,2,565/0 FACE  DRIVE,15000
2022,2,569/0  VALVE  PLATE,10000
2022,2,"572/0 GEAR COMP, STARTER CLUTCH",9600
2022,2,"578/0 LEVER,  REVERSE GEAR SHIFT",4800
2022,2,"579/0 BRACKET,  REVERSE GEAR SHIFT",4800
2022,2,589/0 SPROCKET,4920
2022,2,590/0 PAWL,80000
2022,2,591/0 PAWL GEAR SHIFT,100000
2022,2,592/0 WHEEL STARTER,4500
2022,2,593/0 GEAR STARTER CLUTCH,2100
2022,2,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",14976
2022,2,602/0 SPROCKET CAM SHAFT-4.52 THK,12240
2022,2,605/0 COVER OIL PUMP,4592
2022,2,606/0 WHEEL STARTER,1500
2022,2,607/0 WHEEL  STARTER,33000
2022,2,614/0 SEGMENT,50000
2022,2,618/M PLATE SHIFT DRUM STOPPER,24800
2022,2,619/0 PLATE SHIFT DRUM STOPPER,54005
2022,2,760/0 RETAINER PLATE,1600
2022,2,764/1 PRESSURE PLATE(R/G),400
2022,2,793/0 PLATE SYNC HUB,10000
2022,2,813/2 LEVER SHIFT - 1,21000
2022,2,814/2 LEVER SHIFT - 2,42000
2022,2,816/1 PLATE SHIFT DRUM STOPPER,300300
2022,2,820/3 HOLDER CLUTCH,28800
2022,2,863/0 PLATE CLUTCH,12000
2022,2,877/0 SPROCKET CAM,21600
2022,2,880/0 STOPR COMP.GR SHIFT DRUM,26000
2022,2,884/1 RATCHET PLATE,64000
2022,2,890/0 plate clutch with Planish.(k1),159250
2022,2,893/0 STOPPER LEVER ASSY.,48000
2022,2,895/0 LEVER SHIFT 1.,50000
2022,2,896/0 JAW FINGER VERTICAL,80000
2022,2,909/M MASTER ARM GEAR SHIFTER,35700
2022,2,914/0 SPROCKET  CAM,480
2022,2,914/H SPROCKET  CAM,80400
2022,2,915/0 SPROCKET STARTING,100800
2022,2,918/M SPROCKET,3840
2022,2,919/M ASSLY REVERSE LEVER,27200
2022,2,920/0 LATCH,18000
2022,2,921/0 PLATE,50000
2022,2,"923/0 ,KEY PACKING",90000
2022,2,924/1 SPROCKET CAM,319500
2022,2,925/0 SPROCKET,33600
2022,2,930/0 KEY,15000
2022,2,931/M SPROCKET CAM,16800
2022,2,935/0 STOPPER LEVER ASSY.,4500
2022,2,936/0 PLATE,15000
2022,2,937/0 SPACER WASHER,49000
2022,2,938/F PLATE VALVE FRONT 1W,9600
2022,2,938/R PLATE VALVE  REAR-1W,9600
2022,2,"941/0 Washer, 5th Sync Hub",77600
2022,2,"943/1 , STOPPER PLATE",7000
2022,2,945/0 STOPPER LEVER ASSY.,6000
2022,2,947/0 Stopper Comp Gear Shift Cam,20000
2022,2,949/0 STOPPER LEVER ASSY.,3000
2022,2,950/0 LEVER SHIFT 1,10000
2022,2,951/0 LEVER SHIFT 2,8000
2022,2,952/0 PLATE CLUTCH,35500
2022,2,956/0 SPROCKET,14400
2022,2,958/0 STOPR COMP.GEAR SHIFT DRUM,48000
2022,2,959/0 EQUALIZER,27000
2022,2,EXP63 NABE,5000
2022,2,EXP64A NABE,5000
2022,3,037/A CONTACT FINGER,7250
2022,3,037/B CONTACT FINGER,46000
2022,3,1000/0 WHEEL STARTER,15520
2022,3,1003/0 FACE DRIVE,5000
2022,3,1007/0 STOPPER LEVER ASSY.,16000
2022,3,1010/0 ROTOR SENSOR,36000
2022,3,1012/0 GEAR STARTER CLUTCH,3000
2022,3,1013/F - F DISCHARGE VALVE PLATE 1W,12000
2022,3,1013/R - R DISCHARGE VALVE PLATE 1W,12000
2022,3,1014/0 GEAR COMP. STARTER DRIVEN,34560
2022,3,1015/0 GEAR STARTER CLUTCH,19980
2022,3,1017/0 CRANK SENSOR TARGET WHEEL,40000
2022,3,1020/0 SPROCKET STARTING,95040
2022,3,134/0 TRIPPING CAM,1800
2022,3,162/0 VALVE SPRING DISC,7000
2022,3,256/1 CONTACT FINGER,60000
2022,3,337/4 HOLDER,44928
2022,3,487/0 PLATE VALVE INLET TS5,2370
2022,3,488/0 PLATE VALVE DISC TS5,2370
2022,3,490/0 PRESSURE PLATE 4.5MM,1000
2022,3,492/0 PRESSURE PLATE 6.5MM,7000
2022,3,"499/F1 F DISCHARGE VALVE PLATE, 1W",12000
2022,3,"499/R1 R DISCHARGE VALVE PLATE, 1W",12000
2022,3,500/0 THRUST WASHER,10300
2022,3,503/0 TONGUE SPACER,36300
2022,3,505/0 COUPLING,5200
2022,3,529/F1 VALVE PLATE_F (1W),36000
2022,3,529/R1 VALVE PLATE_R (1W),36000
2022,3,531/0 SPROCKET CRANK SHAFT-4.38 THK,12000
2022,3,537/0 CAM SENSOR WHEEL,3168
2022,3,542/0 CLOSE LATCH SUB ASSEMBLY,400
2022,3,543/0 TRIGGER WHEEL,300
2022,3,553/0 PLATE PRESSURE CLUTCH,2010
2022,3,558/0 LOCK WASHER BRG NUT,17640
2022,3,560/0 VALVE PLATE CR06,14800
2022,3,565/0 FACE  DRIVE,15200
2022,3,"572/0 GEAR COMP, STARTER CLUTCH",7200
2022,3,"578/0 LEVER,  REVERSE GEAR SHIFT",8400
2022,3,"579/0 BRACKET,  REVERSE GEAR SHIFT",8400
2022,3,589/0 SPROCKET,2880
2022,3,590/0 PAWL,20000
2022,3,591/0 PAWL GEAR SHIFT,120000
2022,3,592/0 WHEEL STARTER,3000
2022,3,593/0 GEAR STARTER CLUTCH,1440
2022,3,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",20520
2022,3,602/0 SPROCKET CAM SHAFT-4.52 THK,7200
2022,3,605/0 COVER OIL PUMP,8976
2022,3,606/0 WHEEL STARTER,3030
2022,3,607/0 WHEEL  STARTER,50280
2022,3,614/0 SEGMENT,105000
2022,3,618/M PLATE SHIFT DRUM STOPPER,24000
2022,3,619/0 PLATE SHIFT DRUM STOPPER,51840
2022,3,760/0 RETAINER PLATE,800
2022,3,762/0 PRESSURE PLATE,4800
2022,3,764/1 PRESSURE PLATE(R/G),4200
2022,3,793/0 PLATE SYNC HUB,5000
2022,3,813/2 LEVER SHIFT - 1,15000
2022,3,814/2 LEVER SHIFT - 2,81500
2022,3,816/1 PLATE SHIFT DRUM STOPPER,300300
2022,3,820/3 HOLDER CLUTCH,19800
2022,3,863/0 PLATE CLUTCH,12000
2022,3,877/0 SPROCKET CAM,21600
2022,3,880/0 STOPR COMP.GR SHIFT DRUM,32061
2022,3,884/1 RATCHET PLATE,56000
2022,3,890/ plate clutch with out Planish.(k1),5000
2022,3,890/0 plate clutch with Planish.(k1),120000
2022,3,893/0 STOPPER LEVER ASSY.,60000
2022,3,895/0 LEVER SHIFT 1.,28500
2022,3,896/0 JAW FINGER VERTICAL,144500
2022,3,909/M MASTER ARM GEAR SHIFTER,35700
2022,3,914/H SPROCKET  CAM,69600
2022,3,915/0 SPROCKET STARTING,96000
2022,3,918/M SPROCKET,2880
2022,3,919/M ASSLY REVERSE LEVER,19200
2022,3,920/0 LATCH,21000
2022,3,921/0 PLATE,40000
2022,3,"923/0 ,KEY PACKING",80000
2022,3,924/1 SPROCKET CAM,265200
2022,3,925/0 SPROCKET,33600
2022,3,930/0 KEY,15000
2022,3,931/M SPROCKET CAM,19200
2022,3,935/0 STOPPER LEVER ASSY.,3000
2022,3,936/0 PLATE,10000
2022,3,937/0 SPACER WASHER,45000
2022,3,938/F PLATE VALVE FRONT 1W,9600
2022,3,938/R PLATE VALVE  REAR-1W,9600
2022,3,"941/0 Washer, 5th Sync Hub",23200
2022,3,"943/1 , STOPPER PLATE",11000
2022,3,945/0 STOPPER LEVER ASSY.,2400
2022,3,947/0 Stopper Comp Gear Shift Cam,15000
2022,3,949/0 STOPPER LEVER ASSY.,2000
2022,3,950/0 LEVER SHIFT 1,7200
2022,3,951/0 LEVER SHIFT 2,9000
2022,3,952/0 PLATE CLUTCH,72000
2022,3,956/0 SPROCKET,4800
2022,3,958/0 STOPR COMP.GEAR SHIFT DRUM,40000
2022,3,959/0 EQUALIZER,25000
2022,3,EXP63 NABE,10000
2022,3,EXP64A NABE,10000
2022,4,037/A CONTACT FINGER,7250
2022,4,037/B CONTACT FINGER,50000
2022,4,1000/0 WHEEL STARTER,17500
2022,4,1003/0 FACE DRIVE,15000
2022,4,1004/0 PLATE SIDE,10080
2022,4,1007/0 STOPPER LEVER ASSY.,23000
2022,4,1010/0 ROTOR SENSOR,50040
2022,4,1012/0 GEAR STARTER CLUTCH,3600
2022,4,1013/F - F DISCHARGE VALVE PLATE 1W,7200
2022,4,1013/R - R DISCHARGE VALVE PLATE 1W,7200
2022,4,1014/0 GEAR COMP. STARTER DRIVEN,37176
2022,4,1015/0 GEAR STARTER CLUTCH,50400
2022,4,1017/0 CRANK SENSOR TARGET WHEEL,40000
2022,4,1020/0 SPROCKET STARTING,95040
2022,4,162/0 VALVE SPRING DISC,9800
2022,4,256/1 CONTACT FINGER,60000
2022,4,337/4 HOLDER,39936
2022,4,487/0 PLATE VALVE INLET TS5,2790
2022,4,488/0 PLATE VALVE DISC TS5,2790
2022,4,490/0 PRESSURE PLATE 4.5MM,2000
2022,4,492/0 PRESSURE PLATE 6.5MM,2000
2022,4,"499/F1 F DISCHARGE VALVE PLATE, 1W",24000
2022,4,"499/R1 R DISCHARGE VALVE PLATE, 1W",24000
2022,4,500/0 THRUST WASHER,5000
2022,4,503/0 TONGUE SPACER,15400
2022,4,505/0 COUPLING,6800
2022,4,529/F1 VALVE PLATE_F (1W),26400
2022,4,529/R1 VALVE PLATE_R (1W),26400
2022,4,531/0 SPROCKET CRANK SHAFT-4.38 THK,12000
2022,4,537/0 CAM SENSOR WHEEL,2592
2022,4,542/0 CLOSE LATCH SUB ASSEMBLY,400
2022,4,543/0 TRIGGER WHEEL,600
2022,4,553/0 PLATE PRESSURE CLUTCH,3990
2022,4,558/0 LOCK WASHER BRG NUT,12600
2022,4,560/0 VALVE PLATE CR06,20000
2022,4,565/0 FACE  DRIVE,13840
2022,4,"572/0 GEAR COMP, STARTER CLUTCH",7600
2022,4,"578/0 LEVER,  REVERSE GEAR SHIFT",13200
2022,4,"579/0 BRACKET,  REVERSE GEAR SHIFT",14400
2022,4,589/0 SPROCKET,2400
2022,4,590/0 PAWL,100000
2022,4,591/0 PAWL GEAR SHIFT,130000
2022,4,592/0 WHEEL STARTER,1800
2022,4,593/0 GEAR STARTER CLUTCH,6060
2022,4,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",6840
2022,4,602/0 SPROCKET CAM SHAFT-4.52 THK,9000
2022,4,605/0 COVER OIL PUMP,6056
2022,4,606/0 WHEEL STARTER,3000
2022,4,607/0 WHEEL  STARTER,42048
2022,4,614/0 SEGMENT,120000
2022,4,618/M PLATE SHIFT DRUM STOPPER,51840
2022,4,619/0 PLATE SHIFT DRUM STOPPER,49860
2022,4,760/0 RETAINER PLATE,3600
2022,4,762/0 PRESSURE PLATE,800
2022,4,764/1 PRESSURE PLATE(R/G),800
2022,4,793/0 PLATE SYNC HUB,12000
2022,4,813/2 LEVER SHIFT - 1,38439
2022,4,814/2 LEVER SHIFT - 2,96535
2022,4,816/1 PLATE SHIFT DRUM STOPPER,270900
2022,4,820/3 HOLDER CLUTCH,23400
2022,4,877/0 SPROCKET CAM,9600
2022,4,880/0 STOPR COMP.GR SHIFT DRUM,23500
2022,4,881/0 SPROCKET CAM,4560
2022,4,884/1 RATCHET PLATE,56000
2022,4,890/ plate clutch with out Planish.(k1),20000
2022,4,890/0 plate clutch with Planish.(k1),150000
2022,4,893/0 STOPPER LEVER ASSY.,66000
2022,4,895/0 LEVER SHIFT 1.,60000
2022,4,896/0 JAW FINGER VERTICAL,185500
2022,4,909/M MASTER ARM GEAR SHIFTER,20400
2022,4,914/0 SPROCKET  CAM,9600
2022,4,914/H SPROCKET  CAM,63600
2022,4,915/0 SPROCKET STARTING,124852
2022,4,918/M SPROCKET,3720
2022,4,919/M ASSLY REVERSE LEVER,24000
2022,4,920/0 LATCH,21000
2022,4,921/0 PLATE,30000
2022,4,"923/0 ,KEY PACKING",100000
2022,4,924/1 SPROCKET CAM,327900
2022,4,925/0 SPROCKET,24000
2022,4,930/0 KEY,25000
2022,4,931/M SPROCKET CAM,13600
2022,4,935/0 STOPPER LEVER ASSY.,1000
2022,4,936/0 PLATE,9000
2022,4,937/0 SPACER WASHER,40000
2022,4,938/F PLATE VALVE FRONT 1W,16800
2022,4,938/R PLATE VALVE  REAR-1W,16800
2022,4,"941/0 Washer, 5th Sync Hub",40800
2022,4,"943/1 , STOPPER PLATE",6000
2022,4,947/0 Stopper Comp Gear Shift Cam,6500
2022,4,949/0 STOPPER LEVER ASSY.,3100
2022,4,950/0 LEVER SHIFT 1,9000
2022,4,951/0 LEVER SHIFT 2,8000
2022,4,952/0 PLATE CLUTCH,36000
2022,4,956/0 SPROCKET,6000
2022,4,958/0 STOPR COMP.GEAR SHIFT DRUM,42000
2022,4,959/0 EQUALIZER,15000
2022,4,EXP64A NABE,10000
2022,5,037/A CONTACT FINGER,4500
2022,5,037/B CONTACT FINGER,27000
2022,5,1000/0 WHEEL STARTER,15520
2022,5,1003/0 FACE DRIVE,20400
2022,5,1004/0 PLATE SIDE,10080
2022,5,1005/0 GEAR STARTER CLUTCH,54000
2022,5,1007/0 STOPPER LEVER ASSY.,24000
2022,5,1010/0 ROTOR SENSOR,40000
2022,5,1012/0 GEAR STARTER CLUTCH,6400
2022,5,1013/F - F DISCHARGE VALVE PLATE 1W,7200
2022,5,1013/R - R DISCHARGE VALVE PLATE 1W,7200
2022,5,1014/0 GEAR COMP. STARTER DRIVEN,44616
2022,5,1015/0 GEAR STARTER CLUTCH,43820
2022,5,1017/0 CRANK SENSOR TARGET WHEEL,19990
2022,5,1020/0 SPROCKET STARTING,106272
2022,5,134/0 TRIPPING CAM,900
2022,5,162/0 VALVE SPRING DISC,9100
2022,5,256/1 CONTACT FINGER,80000
2022,5,337/4 HOLDER,29952
2022,5,487/0 PLATE VALVE INLET TS5,2400
2022,5,488/0 PLATE VALVE DISC TS5,2400
2022,5,490/0 PRESSURE PLATE 4.5MM,2000
2022,5,492/0 PRESSURE PLATE 6.5MM,2000
2022,5,"499/F1 F DISCHARGE VALVE PLATE, 1W",26400
2022,5,"499/R1 R DISCHARGE VALVE PLATE, 1W",26400
2022,5,500/0 THRUST WASHER,10000
2022,5,503/0 TONGUE SPACER,39600
2022,5,505/0 COUPLING,10000
2022,5,529/F1 VALVE PLATE_F (1W),33600
2022,5,529/R1 VALVE PLATE_R (1W),33600
2022,5,531/0 SPROCKET CRANK SHAFT-4.38 THK,5250
2022,5,537/0 CAM SENSOR WHEEL,3216
2022,5,542/0 CLOSE LATCH SUB ASSEMBLY,400
2022,5,553/0 PLATE PRESSURE CLUTCH,8040
2022,5,558/0 LOCK WASHER BRG NUT,22680
2022,5,560/0 VALVE PLATE CR06,25000
2022,5,565/0 FACE  DRIVE,17640
2022,5,"572/0 GEAR COMP, STARTER CLUTCH",6000
2022,5,"578/0 LEVER,  REVERSE GEAR SHIFT",12600
2022,5,"579/0 BRACKET,  REVERSE GEAR SHIFT",11520
2022,5,589/0 SPROCKET,3600
2022,5,590/0 PAWL,80000
2022,5,591/0 PAWL GEAR SHIFT,137000
2022,5,592/0 WHEEL STARTER,1200
2022,5,593/0 GEAR STARTER CLUTCH,2160
2022,5,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",17280
2022,5,602/0 SPROCKET CAM SHAFT-4.52 THK,9000
2022,5,605/0 COVER OIL PUMP,7776
2022,5,606/0 WHEEL STARTER,2820
2022,5,607/0 WHEEL  STARTER,36024
2022,5,614/0 SEGMENT,130000
2022,5,618/M PLATE SHIFT DRUM STOPPER,46240
2022,5,619/0 PLATE SHIFT DRUM STOPPER,59760
2022,5,760/0 RETAINER PLATE,1200
2022,5,762/0 PRESSURE PLATE,2400
2022,5,764/1 PRESSURE PLATE(R/G),2400
2022,5,793/0 PLATE SYNC HUB,12000
2022,5,813/2 LEVER SHIFT - 1,28000
2022,5,814/2 LEVER SHIFT - 2,65000
2022,5,816/1 PLATE SHIFT DRUM STOPPER,300300
2022,5,820/3 HOLDER CLUTCH,14400
2022,5,863/0 PLATE CLUTCH,15000
2022,5,877/0 SPROCKET CAM,14400
2022,5,880/0 STOPR COMP.GR SHIFT DRUM,19000
2022,5,881/0 SPROCKET CAM,2400
2022,5,884/1 RATCHET PLATE,32000
2022,5,890/ plate clutch with out Planish.(k1),20000
2022,5,890/0 plate clutch with Planish.(k1),170000
2022,5,893/0 STOPPER LEVER ASSY.,68500
2022,5,895/0 LEVER SHIFT 1.,40500
2022,5,896/0 JAW FINGER VERTICAL,320000
2022,5,909/M MASTER ARM GEAR SHIFTER,45900
2022,5,914/0 SPROCKET  CAM,18000
2022,5,914/H SPROCKET  CAM,68400
2022,5,915/0 SPROCKET STARTING,76800
2022,5,918/M SPROCKET,2400
2022,5,919/M ASSLY REVERSE LEVER,18000
2022,5,920/0 LATCH,15000
2022,5,921/0 PLATE,30000
2022,5,"923/0 ,KEY PACKING",120000
2022,5,924/1 SPROCKET CAM,330000
2022,5,925/0 SPROCKET,24000
2022,5,930/0 KEY,25000
2022,5,931/M SPROCKET CAM,30000
2022,5,935/0 STOPPER LEVER ASSY.,3000
2022,5,937/0 SPACER WASHER,30000
2022,5,938/F PLATE VALVE FRONT 1W,7200
2022,5,938/R PLATE VALVE  REAR-1W,7200
2022,5,"941/0 Washer, 5th Sync Hub",24000
2022,5,"943/1 , STOPPER PLATE",10000
2022,5,945/0 STOPPER LEVER ASSY.,4800
2022,5,947/0 Stopper Comp Gear Shift Cam,8000
2022,5,949/0 STOPPER LEVER ASSY.,3100
2022,5,950/0 LEVER SHIFT 1,12600
2022,5,951/0 LEVER SHIFT 2,13000
2022,5,952/0 PLATE CLUTCH,24000
2022,5,956/0 SPROCKET,16800
2022,5,958/0 STOPR COMP.GEAR SHIFT DRUM,57000
2022,5,959/0 EQUALIZER,40000
2022,5,EXP63 NABE,5000
2022,5,EXP64A NABE,5000
2022,6,037/A CONTACT FINGER,16000
2022,6,037/B CONTACT FINGER,60000
2022,6,1000/0 WHEEL STARTER,19000
2022,6,1003/0 FACE DRIVE,17760
2022,6,1004/0 PLATE SIDE,25200
2022,6,1005/0 GEAR STARTER CLUTCH,31680
2022,6,1007/0 STOPPER LEVER ASSY.,22000
2022,6,1010/0 ROTOR SENSOR,48000
2022,6,1012/0 GEAR STARTER CLUTCH,4800
2022,6,1013/F - F DISCHARGE VALVE PLATE 1W,7200
2022,6,1013/R - R DISCHARGE VALVE PLATE 1W,7200
2022,6,1014/0 GEAR COMP. STARTER DRIVEN,63408
2022,6,1015/0 GEAR STARTER CLUTCH,50400
2022,6,1017/0 CRANK SENSOR TARGET WHEEL,34000
2022,6,1020/0 SPROCKET STARTING,184008
2022,6,134/0 TRIPPING CAM,900
2022,6,162/0 VALVE SPRING DISC,7000
2022,6,256/1 CONTACT FINGER,75750
2022,6,337/4 HOLDER,34944
2022,6,487/0 PLATE VALVE INLET TS5,2400
2022,6,488/0 PLATE VALVE DISC TS5,2400
2022,6,490/0 PRESSURE PLATE 4.5MM,2000
2022,6,492/0 PRESSURE PLATE 6.5MM,3000
2022,6,"499/F1 F DISCHARGE VALVE PLATE, 1W",31200
2022,6,"499/R1 R DISCHARGE VALVE PLATE, 1W",31200
2022,6,500/0 THRUST WASHER,8000
2022,6,503/0 TONGUE SPACER,22000
2022,6,505/0 COUPLING,10000
2022,6,529/F1 VALVE PLATE_F (1W),45600
2022,6,529/R1 VALVE PLATE_R (1W),45600
2022,6,531/0 SPROCKET CRANK SHAFT-4.38 THK,24000
2022,6,537/0 CAM SENSOR WHEEL,3504
2022,6,540/0 DISTANCE PLATE 1,1280
2022,6,542/0 CLOSE LATCH SUB ASSEMBLY,400
2022,6,543/0 TRIGGER WHEEL,1200
2022,6,553/0 PLATE PRESSURE CLUTCH,4020
2022,6,558/0 LOCK WASHER BRG NUT,15480
2022,6,560/0 VALVE PLATE CR06,25000
2022,6,565/0 FACE  DRIVE,15000
2022,6,"572/0 GEAR COMP, STARTER CLUTCH",3600
2022,6,"578/0 LEVER,  REVERSE GEAR SHIFT",9000
2022,6,"579/0 BRACKET,  REVERSE GEAR SHIFT",9000
2022,6,589/0 SPROCKET,3600
2022,6,590/0 PAWL,85000
2022,6,591/0 PAWL GEAR SHIFT,125000
2022,6,592/0 WHEEL STARTER,3600
2022,6,593/0 GEAR STARTER CLUTCH,1800
2022,6,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",3240
2022,6,602/0 SPROCKET CAM SHAFT-4.52 THK,18000
2022,6,605/0 COVER OIL PUMP,6000
2022,6,606/0 WHEEL STARTER,1500
2022,6,607/0 WHEEL  STARTER,42016
